Result Time,Granularity Period,Object Name,Reliability,"AMR TRAFFIC VOLUME","PS TRAFFIC VOLUME"
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LOS_CABILDOS2, CellID=41522",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LOS_CABILDOS1, CellID=41521",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=HOSP_VALLES3, CellID=41323",Reliable,0,0.01
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=HOSP_VALLES2, CellID=41322",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=HOSP_VALLES1, CellID=41321",Reliable,0,0.021
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ASAMBLEA_NACIONAL2, CellID=49422",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ASAMBLEA_NACIONAL1, CellID=49421",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MADRIGAL2, CellID=41552",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MADRIGAL1, CellID=41551",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_COMUNA3, CellID=41383",Reliable,0,0.007
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_COMUNA2, CellID=41382",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_COMUNA1, CellID=41381",Reliable,0,0.005
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=JAIME_ROLDOS3, CellID=41343",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=JAIME_ROLDOS2, CellID=41342",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=JAIME_ROLDOS1, CellID=41341",Reliable,0.058,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TUNEL_PEAJE1, CellID=42051",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TUNEL_PARTIDERO1, CellID=42021",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MARIANITAS3, CellID=41583",Reliable,1.081,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MARIANITAS2, CellID=41582",Reliable,0,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MARIANITAS1, CellID=41581",Reliable,0.68,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MUISNE3, CellID=46123",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MUISNE2, CellID=46122",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MUISNE1, CellID=46121",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=POMASQUI3, CellID=41773",Reliable,0.1,0.007
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=POMASQUI2, CellID=41772",Reliable,0.004,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=POMASQUI1, CellID=41771",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_LABRADOR3, CellID=41193",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_LABRADOR2, CellID=41192",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_LABRADOR1, CellID=41191",Reliable,0,0.059
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_TEJAR2, CellID=41222",Reliable,0,0.021
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_TEJAR1, CellID=41221",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ECU9111, CellID=49401",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COW_INTER_CUMBAYA3, CellID=49313",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=AGUA_CLARA2, CellID=40772",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=AGUA_CLARA1, CellID=40771",Reliable,0.104,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SHYRIS3, CellID=41883",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SHYRIS2, CellID=41882",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SHYRIS1, CellID=41881",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_GIRALDA3, CellID=41403",Reliable,0.193,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_GIRALDA2, CellID=41402",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_GIRALDA1, CellID=41401",Reliable,0.043,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MEDITROPOLI3, CellID=41593",Reliable,0.033,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MEDITROPOLI2, CellID=41592",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MEDITROPOLI1, CellID=41591",Reliable,0.047,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_GASCA3, CellID=41393",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_GASCA2, CellID=41392",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_GASCA1, CellID=41391",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BELLAVISTA_ALTA3, CellID=40823",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BELLAVISTA_ALTA2, CellID=40822",Reliable,0,0.028
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BELLAVISTA_ALTA1, CellID=40821",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COW_INTER_CUMBAYA2, CellID=49312",Reliable,0.014,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COW_INTER_CUMBAYA1, CellID=49311",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ALTOS_DEL_VALLE3, CellID=40793",Reliable,0,0.005
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ALTOS_DEL_VALLE2, CellID=40792",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ALTOS_DEL_VALLE1, CellID=40791",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LUMBISI3, CellID=41543",Reliable,0,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LUMBISI2, CellID=41542",Reliable,0.068,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LUMBISI1, CellID=41541",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ATAHUALPA3, CellID=40813",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ATAHUALPA2, CellID=40812",Reliable,0.209,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ATAHUALPA1, CellID=40811",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ALAMEDA3, CellID=40303",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ALAMEDA2, CellID=40302",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ALAMEDA1, CellID=40301",Reliable,0,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=GRANADOS2, CellID=40722",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=GRANADOS1, CellID=40721",Reliable,0.046,0.029
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CALDERON_QUITUS3, CellID=40883",Reliable,0,0.034
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CALDERON_QUITUS2, CellID=40882",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CALDERON_QUITUS1, CellID=40881",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BUGAMBILLAS3, CellID=40863",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BUGAMBILLAS2, CellID=40862",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BUGAMBILLAS1, CellID=40861",Reliable,1.207,0.036
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CC_SAN_MARCOS3, CellID=41873",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CC_SAN_MARCOS2, CellID=41872",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CC_SAN_MARCOS1, CellID=41871",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MANUEL_VALDIVIESO3, CellID=41573",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MANUEL_VALDIVIESO2, CellID=41572",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MANUEL_VALDIVIESO1, CellID=41571",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ABELARDO_MONCAYO3, CellID=40763",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ABELARDO_MONCAYO2, CellID=40762",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ABELARDO_MONCAYO1, CellID=40761",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LLANO_GRANDE3, CellID=41503",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LLANO_GRANDE2, CellID=41502",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LLANO_GRANDE1, CellID=41501",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COTOCOLLAO3, CellID=41073",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COTOCOLLAO2, CellID=41072",Reliable,0.01,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COTOCOLLAO1, CellID=41071",Reliable,0.061,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SABANILLA3, CellID=41843",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SABANILLA2, CellID=41842",Reliable,0,0.01
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SABANILLA1, CellID=41841",Reliable,0.009,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MANOSCA3, CellID=41563",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MANOSCA2, CellID=41562",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MANOSCA1, CellID=41561",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=REAL_AUDIENCIA3, CellID=41483",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=REAL_AUDIENCIA2, CellID=41482",Reliable,0.088,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=REAL_AUDIENCIA1, CellID=41481",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ISAAC_ALBENIZ3, CellID=41333",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ISAAC_ALBENIZ2, CellID=41332",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ISAAC_ALBENIZ1, CellID=41331",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COLLALOMA_3G3, CellID=41063",Reliable,0.186,0.026
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COLLALOMA_3G2, CellID=41062",Reliable,0.025,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=COLLALOMA_3G1, CellID=41061",Reliable,0.038,0.015
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_TOLA_BAJA3, CellID=41473",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_TOLA_BAJA2, CellID=41472",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_TOLA_BAJA1, CellID=41471",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PISULI3, CellID=41723",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PISULI2, CellID=41722",Reliable,0,0.031
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PISULI1, CellID=41721",Reliable,0.02,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_MORITA3, CellID=40743",Reliable,0.022,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_MORITA2, CellID=40742",Reliable,0.349,0.064
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LA_MORITA1, CellID=40741",Reliable,0,0.008
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LOS_TUNELES2, CellID=41532",Reliable,0.069,0.028
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=LOS_TUNELES1, CellID=41531",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TREBOL3, CellID=40733",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TREBOL2, CellID=40732",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TREBOL1, CellID=40731",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_GATAZO3, CellID=46023",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_GATAZO2, CellID=46022",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_GATAZO1, CellID=46021",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_CENTRO3, CellID=46003",Reliable,0.049,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_CENTRO2, CellID=46002",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_CENTRO1, CellID=46001",Reliable,0.035,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=VACA_DE_CASTRO3, CellID=41943",Reliable,0,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=VACA_DE_CASTRO2, CellID=41942",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=VACA_DE_CASTRO1, CellID=41941",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=RUMICHACA_COUB3, CellID=48373",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=RUMICHACA_COUB2, CellID=48372",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=RUMICHACA_COUB1, CellID=48371",Reliable,0,0.01
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SAN_PABLO3, CellID=47103",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SAN_PABLO2, CellID=47102",Reliable,0.511,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SAN_PABLO1, CellID=47101",Reliable,0.401,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_PALMAS3, CellID=46013",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_PALMAS2, CellID=46012",Reliable,0.136,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_PALMAS1, CellID=46011",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TULCAN_SUR3, CellID=48353",Reliable,0.058,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TULCAN_SUR2, CellID=48352",Reliable,0,0.004
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TULCAN_SUR1, CellID=48351",Reliable,0.083,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ATACAMES3, CellID=46043",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ATACAMES2, CellID=46042",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=ATACAMES1, CellID=46041",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_SUR3, CellID=47143",Reliable,0.033,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_SUR2, CellID=47142",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_SUR1, CellID=47141",Reliable,0.051,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TULCAN_CENTRO3, CellID=48363",Reliable,0.199,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TULCAN_CENTRO2, CellID=48362",Reliable,0.354,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=TULCAN_CENTRO1, CellID=48361",Reliable,0.007,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_NORTE3, CellID=47133",Reliable,0.002,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_NORTE2, CellID=47132",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_NORTE1, CellID=47131",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MURIALDO3, CellID=41633",Reliable,0,0.01
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MURIALDO2, CellID=41632",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MURIALDO1, CellID=41631",Reliable,0,0.019
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SCALA_MALL2, CellID=49412",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=SCALA_MALL1, CellID=49411",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BELISARIO3, CellID=40633",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BELISARIO2, CellID=40632",Reliable,0,0.013
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=BELISARIO1, CellID=40631",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PARQUE_INGLES3, CellID=41673",Reliable,0,0.011
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PARQUE_INGLES2, CellID=41672",Reliable,0.031,0.023
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PARQUE_INGLES1, CellID=41671",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=AMAZONAS3, CellID=40803",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=AMAZONAS2, CellID=40802",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=AMAZONAS1, CellID=40801",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO9, CellID=49219",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO8, CellID=49218",Reliable,0.073,0.005
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO7, CellID=49217",Reliable,0,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_INCA3, CellID=41183",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_INCA2, CellID=41182",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=EL_INCA1, CellID=41181",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_COOP_CHOFERES3, CellID=47163",Reliable,0.017,0.017
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_COOP_CHOFERES2, CellID=47162",Reliable,0.098,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=IBARRA_COOP_CHOFERES1, CellID=47161",Reliable,0.181,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=FLORIDA3, CellID=41263",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=FLORIDA2, CellID=41262",Reliable,0.039,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=FLORIDA1, CellID=41261",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CALDERON_QUIFATEX3, CellID=40873",Reliable,0,0.027
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CALDERON_QUIFATEX2, CellID=40872",Reliable,0.051,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CALDERON_QUIFATEX1, CellID=40871",Reliable,0,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CARAPUNGO3, CellID=40903",Reliable,0.006,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CARAPUNGO2, CellID=40902",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CARAPUNGO1, CellID=40901",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CARCELEN_BAJO2, CellID=40912",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=CARCELEN_BAJO1, CellID=40911",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MIRAFLORES3, CellID=41603",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MIRAFLORES2, CellID=41602",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=MIRAFLORES1, CellID=41601",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=DE_LOS_PINOS2, CellID=41112",Reliable,0.161,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=DE_LOS_PINOS1, CellID=41111",Reliable,0.044,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_UIO_PATRONATO_SAN_JOSE_U19_3, CellID=41683",Reliable,0.197,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_UIO_PATRONATO_SAN_JOSE_U19_2, CellID=41682",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_UIO_PATRONATO_SAN_JOSE_U19_1, CellID=41681",Reliable,0.056,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_VILLAMIL3, CellID=49223",Reliable,0.244,0.01
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_VILLAMIL2, CellID=49222",Reliable,0.013,0.009
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_VILLAMIL1, CellID=49221",Reliable,0,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO3, CellID=49213",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO2, CellID=49212",Reliable,0.218,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO1, CellID=49211",Reliable,0.092,0.025
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA9, CellID=49209",Reliable,0.093,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA8, CellID=49208",Reliable,0.093,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA7, CellID=49207",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=YANBAL3, CellID=41963",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=YANBAL2, CellID=41962",Reliable,0,0.001
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=YANBAL1, CellID=41961",Reliable,0,0.022
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA3, CellID=49203",Reliable,0,0
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA2, CellID=49202",Reliable,0.367,0.003
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA1, CellID=49201",Reliable,0.039,0.002
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_TAB_TABACUNDO_U19_3, CellID=44043",Reliable,0,2.496
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_TAB_TABACUNDO_U19_2, CellID=44042",Reliable,0.018,8.678
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_TAB_TABACUNDO_U19_1, CellID=44041",Reliable,0.255,1.933
2026-01-24 04:00,30,"RNC41/BSC6900UCell:Label=PIC_UIO_CAYAMBE_U19_3, CellID=44033",Reliable,0,2.103
