Result Time,Granularity Period,Object Name,Reliability,"AMR TRAFFIC VOLUME","PS TRAFFIC VOLUME"
,Minutes,,,MB,MB
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MANUEL_VALDIVIESO1, CellID=41571",Reliable,0.068,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ABELARDO_MONCAYO3, CellID=40763",Reliable,0.139,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ABELARDO_MONCAYO2, CellID=40762",Reliable,0.05,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ABELARDO_MONCAYO1, CellID=40761",Reliable,2.103,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LLANO_GRANDE3, CellID=41503",Reliable,1.222,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LLANO_GRANDE2, CellID=41502",Reliable,0,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LLANO_GRANDE1, CellID=41501",Reliable,1.218,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=COTOCOLLAO3, CellID=41073",Reliable,0.23,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=COTOCOLLAO2, CellID=41072",Reliable,0.428,0.012
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=COTOCOLLAO1, CellID=41071",Reliable,0.035,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SABANILLA3, CellID=41843",Reliable,0.233,0.007
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SABANILLA2, CellID=41842",Reliable,0.322,0.01
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SABANILLA1, CellID=41841",Reliable,1.07,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MANOSCA3, CellID=41563",Reliable,1.907,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MANOSCA2, CellID=41562",Reliable,0.027,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MANOSCA1, CellID=41561",Reliable,0.09,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=REAL_AUDIENCIA3, CellID=41483",Reliable,0.361,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=REAL_AUDIENCIA2, CellID=41482",Reliable,4.046,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=REAL_AUDIENCIA1, CellID=41481",Reliable,0,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ISAAC_ALBENIZ3, CellID=41333",Reliable,0.821,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ISAAC_ALBENIZ2, CellID=41332",Reliable,0.045,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ISAAC_ALBENIZ1, CellID=41331",Reliable,0,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=COLLALOMA_3G3, CellID=41063",Reliable,12.261,0.068
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=COLLALOMA_3G2, CellID=41062",Reliable,0.643,0.031
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=COLLALOMA_3G1, CellID=41061",Reliable,2.846,0.066
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LA_TOLA_BAJA3, CellID=41473",Reliable,0.136,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LA_TOLA_BAJA2, CellID=41472",Reliable,0.658,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LA_TOLA_BAJA1, CellID=41471",Reliable,0.494,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PISULI3, CellID=41723",Reliable,0.378,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PISULI2, CellID=41722",Reliable,4.116,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PISULI1, CellID=41721",Reliable,0.877,0.006
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LA_MORITA3, CellID=40743",Reliable,1.794,0.117
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LA_MORITA2, CellID=40742",Reliable,1.357,0.134
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LA_MORITA1, CellID=40741",Reliable,1.03,0.042
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LOS_TUNELES2, CellID=41532",Reliable,1.605,0.035
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=LOS_TUNELES1, CellID=41531",Reliable,1.35,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TREBOL3, CellID=40733",Reliable,0.573,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TREBOL2, CellID=40732",Reliable,0.001,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TREBOL1, CellID=40731",Reliable,1.596,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_GATAZO3, CellID=46023",Reliable,0,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_GATAZO2, CellID=46022",Reliable,0.04,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_GATAZO1, CellID=46021",Reliable,0.383,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_CENTRO3, CellID=46003",Reliable,0.006,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_CENTRO2, CellID=46002",Reliable,0.244,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_CENTRO1, CellID=46001",Reliable,0.188,0.006
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=VACA_DE_CASTRO3, CellID=41943",Reliable,0,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=VACA_DE_CASTRO2, CellID=41942",Reliable,0.978,0.018
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=VACA_DE_CASTRO1, CellID=41941",Reliable,0,0.014
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=RUMICHACA_COUB3, CellID=48373",Reliable,0.014,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=RUMICHACA_COUB2, CellID=48372",Reliable,0.004,0.011
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=RUMICHACA_COUB1, CellID=48371",Reliable,0,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SAN_PABLO3, CellID=47103",Reliable,0.092,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SAN_PABLO2, CellID=47102",Reliable,1.246,0.031
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SAN_PABLO1, CellID=47101",Reliable,0.188,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_PALMAS3, CellID=46013",Reliable,0,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_PALMAS2, CellID=46012",Reliable,0.093,0.06
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ESMERALDAS_PALMAS1, CellID=46011",Reliable,3.082,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TULCAN_SUR3, CellID=48353",Reliable,0.448,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TULCAN_SUR2, CellID=48352",Reliable,1.368,0.024
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TULCAN_SUR1, CellID=48351",Reliable,0.316,0.011
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ATACAMES3, CellID=46043",Reliable,0,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ATACAMES2, CellID=46042",Reliable,0,0.006
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=ATACAMES1, CellID=46041",Reliable,0.004,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_SUR3, CellID=47143",Reliable,2.226,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_SUR2, CellID=47142",Reliable,0.284,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_SUR1, CellID=47141",Reliable,2.857,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TULCAN_CENTRO3, CellID=48363",Reliable,1.042,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TULCAN_CENTRO2, CellID=48362",Reliable,0.863,0.018
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=TULCAN_CENTRO1, CellID=48361",Reliable,0.957,0.01
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_NORTE3, CellID=47133",Reliable,1.905,0.029
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_NORTE2, CellID=47132",Reliable,0.235,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_NORTE1, CellID=47131",Reliable,2.298,0.01
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MURIALDO3, CellID=41633",Reliable,0.087,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MURIALDO2, CellID=41632",Reliable,0.082,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MURIALDO1, CellID=41631",Reliable,0.612,0.008
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SCALA_MALL2, CellID=49412",Reliable,1.046,0.038
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=SCALA_MALL1, CellID=49411",Reliable,0.129,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=BELISARIO3, CellID=40633",Reliable,0.394,0.008
